Source,Target,Type,Id,Label,timeset,Weight,take
40,70,Undirected,48669,,,0.682067,FALSE
40,210,Undirected,48670,,,0.674969,FALSE
40,143,Undirected,48671,,,0.674471,FALSE
40,323,Undirected,48672,,,0.64049,FALSE
40,73,Undirected,48673,,,0.672659,FALSE
40,187,Undirected,48674,,,0.602398,FALSE
40,617,Undirected,48675,,,0.547719,FALSE
40,199,Undirected,48676,,,0.582786,FALSE
40,654,Undirected,48677,,,0.514083,FALSE
40,672,Undirected,48678,,,0.408985,FALSE
40,685,Undirected,48679,,,0.435726,FALSE
40,686,Undirected,48680,,,0.536035,FALSE
40,701,Undirected,48681,,,0.439645,FALSE
40,756,Undirected,48682,,,0.570388,FALSE
40,656,Undirected,48683,,,0.46564,FALSE
40,465,Undirected,48684,,,0.523349,FALSE
40,53,Undirected,48685,,,0.637693,FALSE
40,383,Undirected,48686,,,0.601815,FALSE
40,64,Undirected,48687,,,0.642299,FALSE
40,857,Undirected,48688,,,0.468167,FALSE
40,633,Undirected,48689,,,0.550527,FALSE
40,882,Undirected,48690,,,0.468487,FALSE
40,227,Undirected,48691,,,0.54771,FALSE
40,529,Undirected,48692,,,0.625946,FALSE
40,328,Undirected,48693,,,0.542327,FALSE
40,548,Undirected,48694,,,0.595151,FALSE
40,309,Undirected,48695,,,0.631243,FALSE
40,649,Undirected,48696,,,0.422209,FALSE
40,958,Undirected,48697,,,0.477663,FALSE
40,966,Undirected,48698,,,0.459182,FALSE
40,648,Undirected,48699,,,0.49631,FALSE
40,980,Undirected,48700,,,0.538036,FALSE
40,517,Undirected,48701,,,0.424636,FALSE
40,880,Undirected,48702,,,0.454675,FALSE
40,704,Undirected,48703,,,0.518665,FALSE
40,469,Undirected,48704,,,0.539591,FALSE
40,941,Undirected,48705,,,0.553346,FALSE
40,578,Undirected,48706,,,0.657237,FALSE
40,625,Undirected,48707,,,0.507021,FALSE
40,389,Undirected,48708,,,0.594916,FALSE
40,1014,Undirected,48709,,,0.492399,FALSE
40,601,Undirected,48710,,,0.409596,FALSE
41,209,Undirected,48711,,,0.650936,FALSE
41,184,Undirected,48712,,,0.715545,FALSE
41,273,Undirected,48713,,,0.491373,FALSE
41,130,Undirected,48714,,,0.594591,FALSE
41,344,Undirected,48715,,,0.490156,FALSE
41,368,Undirected,48716,,,0.509144,FALSE
41,385,Undirected,48717,,,0.552214,FALSE
41,466,Undirected,48718,,,0.478733,FALSE
41,397,Undirected,48719,,,0.582792,FALSE
41,617,Undirected,48720,,,0.528117,FALSE
41,71,Undirected,48721,,,0.657882,FALSE
41,654,Undirected,48722,,,0.484257,FALSE
41,720,Undirected,48723,,,0.593091,FALSE
41,319,Undirected,48724,,,0.561585,FALSE
41,580,Undirected,48725,,,0.576392,FALSE
41,416,Undirected,48726,,,0.461322,FALSE
41,467,Undirected,48727,,,0.469812,FALSE
41,226,Undirected,48728,,,0.536677,FALSE
41,853,Undirected,48729,,,0.525172,FALSE
41,655,Undirected,48730,,,0.472698,FALSE
41,318,Undirected,48731,,,0.592155,FALSE
41,860,Undirected,48732,,,0.435418,FALSE
41,633,Undirected,48733,,,0.553056,FALSE
41,432,Undirected,48734,,,0.603211,FALSE
41,529,Undirected,48735,,,0.588024,FALSE
41,330,Undirected,48736,,,0.56696,FALSE
41,766,Undirected,48737,,,0.523326,FALSE
41,461,Undirected,48738,,,0.476032,FALSE
41,548,Undirected,48739,,,0.615052,FALSE
41,309,Undirected,48740,,,0.652439,FALSE
41,955,Undirected,48741,,,0.467963,FALSE
41,956,Undirected,48742,,,0.557697,FALSE
41,571,Undirected,48743,,,0.561054,FALSE
41,62,Undirected,48744,,,0.645312,FALSE
41,248,Undirected,48745,,,0.500992,FALSE
41,980,Undirected,48746,,,0.514523,FALSE
41,983,Undirected,48747,,,0.439481,FALSE
41,261,Undirected,48748,,,0.702162,FALSE
41,70,Undirected,48749,,,0.710516,FALSE
41,96,Undirected,48750,,,0.705302,TRUE
41,143,Undirected,48751,,,0.693511,FALSE
41,210,Undirected,48752,,,0.68978,FALSE
41,195,Undirected,48753,,,0.683538,FALSE
41,172,Undirected,48754,,,0.580894,FALSE
41,469,Undirected,48755,,,0.561452,FALSE
41,132,Undirected,48756,,,0.66512,FALSE
41,468,Undirected,48757,,,0.47264,FALSE
41,570,Undirected,48758,,,0.662673,FALSE
41,658,Undirected,48759,,,0.41958,FALSE
42,179,Undirected,48760,,,0.514271,FALSE
42,242,Undirected,48761,,,0.449982,FALSE
42,306,Undirected,48762,,,0.391449,FALSE
42,342,Undirected,48763,,,0.49159,FALSE
42,369,Undirected,48764,,,0.444497,FALSE
42,152,Undirected,48765,,,0.614724,FALSE
42,575,Undirected,48766,,,0.433166,FALSE
42,161,Undirected,48767,,,0.600912,FALSE
42,187,Undirected,48768,,,0.626969,FALSE
42,193,Undirected,48769,,,0.557225,FALSE
42,462,Undirected,48770,,,0.47978,FALSE
42,701,Undirected,48771,,,0.437187,FALSE
42,706,Undirected,48772,,,0.381534,FALSE
42,703,Undirected,48773,,,0.510553,FALSE
42,764,Undirected,48774,,,0.434288,FALSE
42,702,Undirected,48775,,,0.370109,FALSE
42,43,Undirected,48776,,,0.688523,FALSE
42,781,Undirected,48777,,,0.436754,FALSE
42,809,Undirected,48778,,,0.522563,FALSE
42,416,Undirected,48779,,,0.460694,FALSE
42,858,Undirected,48780,,,0.343926,FALSE
42,889,Undirected,48781,,,0.431639,FALSE
42,709,Undirected,48782,,,0.499246,FALSE
42,70,Undirected,48783,,,0.653572,FALSE
42,241,Undirected,48784,,,0.64194,FALSE
42,101,Undirected,48785,,,0.641728,FALSE
42,99,Undirected,48786,,,0.639585,FALSE
42,97,Undirected,48787,,,0.638075,FALSE
42,96,Undirected,48788,,,0.629403,TRUE
42,900,Undirected,48789,,,0.516,FALSE
42,308,Undirected,48790,,,0.362559,FALSE
42,949,Undirected,48791,,,0.433934,FALSE
42,380,Undirected,48792,,,0.575588,FALSE
42,952,Undirected,48793,,,0.439831,FALSE
42,970,Undirected,48794,,,0.428109,FALSE
42,247,Undirected,48795,,,0.428007,FALSE
42,982,Undirected,48796,,,0.447402,FALSE
42,927,Undirected,48797,,,0.494666,FALSE
42,185,Undirected,48798,,,0.607475,FALSE
42,642,Undirected,48799,,,0.422662,FALSE
42,935,Undirected,48800,,,0.388235,FALSE
42,971,Undirected,48801,,,0.436119,FALSE
43,94,Undirected,48802,,,0.624055,FALSE
43,152,Undirected,48803,,,0.658895,FALSE
43,403,Undirected,48804,,,0.437852,FALSE
43,111,Undirected,48805,,,0.552911,FALSE
43,575,Undirected,48806,,,0.475474,FALSE
43,187,Undirected,48807,,,0.639076,FALSE
43,153,Undirected,48808,,,0.635522,FALSE
43,155,Undirected,48809,,,0.511978,FALSE
43,718,Undirected,48810,,,0.403786,FALSE
43,756,Undirected,48811,,,0.550318,FALSE
43,97,Undirected,48812,,,0.68856,FALSE
43,73,Undirected,48813,,,0.670933,FALSE
43,70,Undirected,48814,,,0.647167,FALSE
43,99,Undirected,48815,,,0.639159,FALSE
43,781,Undirected,48816,,,0.44534,FALSE
43,809,Undirected,48817,,,0.576193,FALSE
43,633,Undirected,48818,,,0.560316,FALSE
43,879,Undirected,48819,,,0.360617,FALSE
43,889,Undirected,48820,,,0.414017,FALSE
43,460,Undirected,48821,,,0.470222,FALSE
43,709,Undirected,48822,,,0.521666,FALSE
43,900,Undirected,48823,,,0.513505,FALSE
43,399,Undirected,48824,,,0.510436,FALSE
43,940,Undirected,48825,,,0.46739,FALSE
43,101,Undirected,48826,,,0.631458,FALSE
43,949,Undirected,48827,,,0.442442,FALSE
43,380,Undirected,48828,,,0.608551,FALSE
43,247,Undirected,48829,,,0.428167,FALSE
43,895,Undirected,48830,,,0.392518,FALSE
43,185,Undirected,48831,,,0.595516,FALSE
43,880,Undirected,48832,,,0.519176,FALSE
43,971,Undirected,48833,,,0.451343,FALSE
43,941,Undirected,48834,,,0.549835,FALSE
43,625,Undirected,48835,,,0.497529,FALSE
43,459,Undirected,48836,,,0.424517,FALSE
43,270,Undirected,48837,,,0.604857,FALSE
44,45,Undirected,48838,,,0.432238,FALSE
44,46,Undirected,48839,,,0.428653,FALSE
44,47,Undirected,48840,,,0.425168,FALSE
44,48,Undirected,48841,,,0.421586,FALSE
44,49,Undirected,48842,,,0.421392,FALSE
44,50,Undirected,48843,,,0.418667,FALSE
44,51,Undirected,48844,,,0.415353,FALSE
44,52,Undirected,48845,,,0.413936,FALSE
44,53,Undirected,48846,,,0.406429,FALSE
44,54,Undirected,48847,,,0.406231,FALSE
45,49,Undirected,48848,,,0.535897,FALSE
45,464,Undirected,48849,,,0.396331,FALSE
45,241,Undirected,48850,,,0.617353,FALSE
45,143,Undirected,48851,,,0.589938,FALSE
45,54,Undirected,48852,,,0.588559,FALSE
45,74,Undirected,48853,,,0.58154,FALSE
45,96,Undirected,48854,,,0.577925,TRUE
45,323,Undirected,48855,,,0.576052,FALSE
45,795,Undirected,48856,,,0.473468,FALSE
45,419,Undirected,48857,,,0.407999,FALSE
46,317,Undirected,48858,,,0.539473,FALSE
46,353,Undirected,48859,,,0.525678,FALSE
46,558,Undirected,48860,,,0.586425,FALSE
46,482,Undirected,48861,,,0.43037,FALSE
46,682,Undirected,48862,,,0.468654,FALSE
46,761,Undirected,48863,,,0.440044,FALSE
46,280,Undirected,48864,,,0.541811,FALSE
46,814,Undirected,48865,,,0.46346,FALSE
46,820,Undirected,48866,,,0.393869,FALSE
46,92,Undirected,48867,,,0.6969,FALSE
46,49,Undirected,48868,,,0.511608,FALSE
46,693,Undirected,48869,,,0.511698,FALSE
46,944,Undirected,48870,,,0.485505,FALSE
46,683,Undirected,48871,,,0.567424,FALSE
46,959,Undirected,48872,,,0.516556,FALSE
46,979,Undirected,48873,,,0.424639,FALSE
46,993,Undirected,48874,,,0.381312,FALSE
46,119,Undirected,48875,,,0.678054,FALSE
46,204,Undirected,48876,,,0.666938,FALSE
46,96,Undirected,48877,,,0.662159,TRUE
46,74,Undirected,48878,,,0.655552,FALSE
46,239,Undirected,48879,,,0.648453,FALSE
46,851,Undirected,48880,,,0.426406,FALSE
46,358,Undirected,48881,,,0.645607,FALSE
46,1006,Undirected,48882,,,0.467777,FALSE
46,1008,Undirected,48883,,,0.412898,FALSE
46,1013,Undirected,48884,,,0.454183,FALSE
46,282,Undirected,48885,,,0.534023,FALSE
46,873,Undirected,48886,,,0.450765,FALSE
47,263,Undirected,48887,,,0.587443,FALSE
47,238,Undirected,48888,,,0.576882,FALSE
47,351,Undirected,48889,,,0.51553,FALSE
47,443,Undirected,48890,,,0.494838,FALSE
47,453,Undirected,48891,,,0.42091,FALSE
47,549,Undirected,48892,,,0.454017,FALSE
47,560,Undirected,48893,,,0.514042,FALSE
47,565,Undirected,48894,,,0.404609,FALSE
47,229,Undirected,48895,,,0.51196,FALSE
47,430,Undirected,48896,,,0.575034,FALSE
47,637,Undirected,48897,,,0.468685,FALSE
47,700,Undirected,48898,,,0.467573,FALSE
47,791,Undirected,48899,,,0.429747,FALSE
47,801,Undirected,48900,,,0.382192,FALSE
47,827,Undirected,48901,,,0.43703,FALSE
47,854,Undirected,48902,,,0.450527,FALSE
47,159,Undirected,48903,,,0.367377,FALSE
47,207,Undirected,48904,,,0.570295,FALSE
47,638,Undirected,48905,,,0.557526,FALSE
47,695,Undirected,48906,,,0.420891,FALSE
47,849,Undirected,48907,,,0.458693,FALSE
47,119,Undirected,48908,,,0.630176,FALSE
47,262,Undirected,48909,,,0.619309,FALSE
47,116,Undirected,48910,,,0.607699,FALSE
47,457,Undirected,48911,,,0.600562,FALSE
47,52,Undirected,48912,,,0.591776,FALSE
47,793,Undirected,48913,,,0.445349,FALSE
47,837,Undirected,48914,,,0.530588,FALSE
47,503,Undirected,48915,,,0.531132,FALSE
47,697,Undirected,48916,,,0.423097,FALSE
47,551,Undirected,48917,,,0.474846,FALSE
47,951,Undirected,48918,,,0.431087,FALSE
47,354,Undirected,48919,,,0.444148,FALSE
47,961,Undirected,48920,,,0.379769,FALSE
47,553,Undirected,48921,,,0.496982,FALSE
47,946,Undirected,48922,,,0.50647,FALSE
47,884,Undirected,48923,,,0.476631,FALSE
47,992,Undirected,48924,,,0.421473,FALSE
47,696,Undirected,48925,,,0.513769,FALSE
47,552,Undirected,48926,,,0.517954,FALSE
48,211,Undirected,48927,,,0.376249,FALSE
48,386,Undirected,48928,,,0.489884,FALSE
48,635,Undirected,48929,,,0.445302,FALSE
48,650,Undirected,48930,,,0.496909,FALSE
48,686,Undirected,48931,,,0.532083,FALSE
48,754,Undirected,48932,,,0.39242,FALSE
48,636,Undirected,48933,,,0.520735,FALSE
48,53,Undirected,48934,,,0.621014,FALSE
48,122,Undirected,48935,,,0.634652,FALSE
48,323,Undirected,48936,,,0.625231,FALSE
48,143,Undirected,48937,,,0.623371,FALSE
48,119,Undirected,48938,,,0.623031,FALSE
48,195,Undirected,48939,,,0.620661,FALSE
48,51,Undirected,48940,,,0.555098,FALSE
48,360,Undirected,48941,,,0.546276,FALSE
48,418,Undirected,48942,,,0.316123,FALSE
48,961,Undirected,48943,,,0.372553,FALSE
48,976,Undirected,48944,,,0.392047,FALSE
48,979,Undirected,48945,,,0.424901,FALSE
48,980,Undirected,48946,,,0.538861,FALSE
48,856,Undirected,48947,,,0.467079,FALSE
48,795,Undirected,48948,,,0.469053,FALSE
48,835,Undirected,48949,,,0.392189,FALSE
48,1006,Undirected,48950,,,0.461327,FALSE
48,219,Undirected,48951,,,0.530742,FALSE
48,454,Undirected,48952,,,0.549486,FALSE
49,357,Undirected,48953,,,0.402937,FALSE
49,855,Undirected,48954,,,0.399205,FALSE
49,384,Undirected,48955,,,0.545225,FALSE
49,241,Undirected,48956,,,0.534507,FALSE
49,50,Undirected,48957,,,0.532022,FALSE
49,72,Undirected,48958,,,0.515448,FALSE
49,269,Undirected,48959,,,0.513418,FALSE
49,964,Undirected,48960,,,0.463523,FALSE
49,987,Undirected,48961,,,0.441679,FALSE
50,325,Undirected,48962,,,0.462763,FALSE
50,565,Undirected,48963,,,0.423014,FALSE
50,329,Undirected,48964,,,0.605844,FALSE
50,682,Undirected,48965,,,0.487107,FALSE
50,700,Undirected,48966,,,0.467252,FALSE
50,749,Undirected,48967,,,0.546621,FALSE
50,233,Undirected,48968,,,0.648632,FALSE
50,51,Undirected,48969,,,0.513476,FALSE
50,669,Undirected,48970,,,0.488181,FALSE
50,456,Undirected,48971,,,0.571105,FALSE
50,896,Undirected,48972,,,0.539345,FALSE
50,793,Undirected,48973,,,0.432739,FALSE
50,328,Undirected,48974,,,0.490949,FALSE
50,917,Undirected,48975,,,0.447992,FALSE
50,308,Undirected,48976,,,0.384077,FALSE
50,119,Undirected,48977,,,0.645274,FALSE
50,239,Undirected,48978,,,0.624014,FALSE
50,74,Undirected,48979,,,0.609519,FALSE
50,264,Undirected,48980,,,0.608125,FALSE
50,944,Undirected,48981,,,0.476282,FALSE
50,964,Undirected,48982,,,0.465545,FALSE
50,411,Undirected,48983,,,0.507735,FALSE
50,973,Undirected,48984,,,0.42721,FALSE
50,314,Undirected,48985,,,0.569456,FALSE
50,614,Undirected,48986,,,0.505614,FALSE
50,485,Undirected,48987,,,0.45718,FALSE
50,965,Undirected,48988,,,0.478344,FALSE
50,831,Undirected,48989,,,0.413328,FALSE
50,795,Undirected,48990,,,0.515446,FALSE
50,732,Undirected,48991,,,0.481189,FALSE
50,550,Undirected,48992,,,0.554508,FALSE
50,1007,Undirected,48993,,,0.358052,FALSE
50,1008,Undirected,48994,,,0.411424,FALSE
50,552,Undirected,48995,,,0.46442,FALSE
51,186,Undirected,48996,,,0.451961,FALSE
51,477,Undirected,48997,,,0.330191,FALSE
51,483,Undirected,48998,,,0.405423,FALSE
51,53,Undirected,48999,,,0.596779,FALSE
51,384,Undirected,49000,,,0.539371,FALSE
51,188,Undirected,49001,,,0.535392,FALSE
51,568,Undirected,49002,,,0.534719,FALSE
51,195,Undirected,49003,,,0.524078,FALSE
51,481,Undirected,49004,,,0.398808,FALSE
51,464,Undirected,49005,,,0.401914,FALSE
51,480,Undirected,49006,,,0.438789,FALSE
51,856,Undirected,49007,,,0.48502,FALSE
52,350,Undirected,49008,,,0.431195,FALSE
52,353,Undirected,49009,,,0.529239,FALSE
52,351,Undirected,49010,,,0.536637,FALSE
52,355,Undirected,49011,,,0.577899,FALSE
52,586,Undirected,49012,,,0.38997,FALSE
52,667,Undirected,49013,,,0.452431,FALSE
52,329,Undirected,49014,,,0.534881,FALSE
52,293,Undirected,49015,,,0.453877,FALSE
52,731,Undirected,49016,,,0.393637,FALSE
52,492,Undirected,49017,,,0.402919,FALSE
52,546,Undirected,49018,,,0.506803,FALSE
52,853,Undirected,49019,,,0.539159,FALSE
52,776,Undirected,49020,,,0.440734,FALSE
52,669,Undirected,49021,,,0.500867,FALSE
52,239,Undirected,49022,,,0.645342,FALSE
52,195,Undirected,49023,,,0.632447,FALSE
52,527,Undirected,49024,,,0.625465,FALSE
52,457,Undirected,49025,,,0.625357,FALSE
52,115,Undirected,49026,,,0.623093,FALSE
52,261,Undirected,49027,,,0.622362,FALSE
52,119,Undirected,49028,,,0.622322,FALSE
52,734,Undirected,49029,,,0.488228,FALSE
52,837,Undirected,49030,,,0.533516,FALSE
52,208,Undirected,49031,,,0.569828,FALSE
52,310,Undirected,49032,,,0.534745,FALSE
52,951,Undirected,49033,,,0.456751,FALSE
52,964,Undirected,49034,,,0.462437,FALSE
52,959,Undirected,49035,,,0.52221,FALSE
52,411,Undirected,49036,,,0.514341,FALSE
52,574,Undirected,49037,,,0.470782,FALSE
52,965,Undirected,49038,,,0.472326,FALSE
52,191,Undirected,49039,,,0.551608,FALSE
52,332,Undirected,49040,,,0.504361,FALSE
52,771,Undirected,49041,,,0.444167,FALSE
52,1006,Undirected,49042,,,0.44545,FALSE
52,1008,Undirected,49043,,,0.415908,FALSE
52,730,Undirected,49044,,,0.424623,FALSE
52,1018,Undirected,49045,,,0.436355,FALSE
53,122,Undirected,49046,,,0.656314,FALSE
53,344,Undirected,49047,,,0.508112,FALSE
53,403,Undirected,49048,,,0.457208,FALSE
53,407,Undirected,49049,,,0.551288,FALSE
53,388,Undirected,49050,,,0.549243,FALSE
53,559,Undirected,49051,,,0.522098,FALSE
53,345,Undirected,49052,,,0.423948,FALSE
53,686,Undirected,49053,,,0.52769,FALSE
53,326,Undirected,49054,,,0.442174,FALSE
53,546,Undirected,49055,,,0.503628,FALSE
53,656,Undirected,49056,,,0.495914,FALSE
53,195,Undirected,49057,,,0.646831,FALSE
53,627,Undirected,49058,,,0.62067,FALSE
53,387,Undirected,49059,,,0.529566,FALSE
53,657,Undirected,49060,,,0.491412,FALSE
53,408,Undirected,49061,,,0.510171,FALSE
53,464,Undirected,49062,,,0.392411,FALSE
53,659,Undirected,49063,,,0.395732,FALSE
53,315,Undirected,49064,,,0.54091,FALSE
53,966,Undirected,49065,,,0.460165,FALSE
53,976,Undirected,49066,,,0.411533,FALSE
53,980,Undirected,49067,,,0.553468,FALSE
53,856,Undirected,49068,,,0.47456,FALSE
53,771,Undirected,49069,,,0.435455,FALSE
53,658,Undirected,49070,,,0.439018,FALSE
53,601,Undirected,49071,,,0.416973,FALSE
54,378,Undirected,49072,,,0.472333,FALSE
54,359,Undirected,49073,,,0.409462,FALSE
54,379,Undirected,49074,,,0.542607,FALSE
54,572,Undirected,49075,,,0.548619,FALSE
54,723,Undirected,49076,,,0.516028,FALSE
54,580,Undirected,49077,,,0.565215,FALSE
54,262,Undirected,49078,,,0.675498,FALSE
54,119,Undirected,49079,,,0.67272,FALSE
54,96,Undirected,49080,,,0.671283,TRUE
54,235,Undirected,49081,,,0.666386,FALSE
54,143,Undirected,49082,,,0.660262,FALSE
54,416,Undirected,49083,,,0.477492,FALSE
54,844,Undirected,49084,,,0.451466,FALSE
54,854,Undirected,49085,,,0.447195,FALSE
54,892,Undirected,49086,,,0.384138,FALSE
54,207,Undirected,49087,,,0.570152,FALSE
54,901,Undirected,49088,,,0.477954,FALSE
54,766,Undirected,49089,,,0.514095,FALSE
54,405,Undirected,49090,,,0.525606,FALSE
54,370,Undirected,49091,,,0.608068,FALSE
54,769,Undirected,49092,,,0.560841,FALSE
54,959,Undirected,49093,,,0.532226,FALSE
54,759,Undirected,49094,,,0.619441,FALSE
54,411,Undirected,49095,,,0.492282,FALSE
54,314,Undirected,49096,,,0.557883,FALSE
54,614,Undirected,49097,,,0.52578,FALSE
54,213,Undirected,49098,,,0.433983,FALSE
54,884,Undirected,49099,,,0.497648,FALSE
54,574,Undirected,49100,,,0.467645,FALSE
54,990,Undirected,49101,,,0.475292,FALSE
54,995,Undirected,49102,,,0.452136,FALSE
54,129,Undirected,49103,,,0.565288,FALSE
54,795,Undirected,49104,,,0.470632,FALSE
55,56,Undirected,49105,,,0.501772,FALSE
55,57,Undirected,49106,,,0.492369,FALSE
55,58,Undirected,49107,,,0.491141,FALSE
55,59,Undirected,49108,,,0.488722,FALSE
55,60,Undirected,49109,,,0.474905,FALSE
55,61,Undirected,49110,,,0.467547,FALSE
55,62,Undirected,49111,,,0.465944,FALSE
55,63,Undirected,49112,,,0.45464,FALSE
55,64,Undirected,49113,,,0.453579,FALSE
55,65,Undirected,49114,,,0.452472,FALSE
55,708,Undirected,49115,,,0.346593,FALSE
56,225,Undirected,49116,,,0.489932,FALSE
56,57,Undirected,49117,,,0.605791,FALSE
56,385,Undirected,49118,,,0.592729,FALSE
56,178,Undirected,49119,,,0.523234,FALSE
56,173,Undirected,49120,,,0.49922,FALSE
56,226,Undirected,49121,,,0.580626,FALSE
56,227,Undirected,49122,,,0.558713,FALSE
56,85,Undirected,49123,,,0.586658,FALSE
56,907,Undirected,49124,,,0.533029,FALSE
56,763,Undirected,49125,,,0.473434,FALSE
56,62,Undirected,49126,,,0.647384,FALSE
56,60,Undirected,49127,,,0.556726,FALSE
56,78,Undirected,49128,,,0.460587,FALSE
56,140,Undirected,49129,,,0.404712,FALSE
56,234,Undirected,49130,,,0.621129,FALSE
56,198,Undirected,49131,,,0.609012,FALSE
56,184,Undirected,49132,,,0.600824,FALSE
56,64,Undirected,49133,,,0.600315,FALSE
56,220,Undirected,49134,,,0.598361,FALSE
56,371,Undirected,49135,,,0.597953,FALSE
56,221,Undirected,49136,,,0.594579,FALSE
56,1004,Undirected,49137,,,0.415306,FALSE
57,76,Undirected,49138,,,0.421129,FALSE
57,225,Undirected,49139,,,0.496211,FALSE
57,63,Undirected,49140,,,0.624986,FALSE
57,62,Undirected,49141,,,0.615738,FALSE
57,59,Undirected,49142,,,0.613326,FALSE
57,221,Undirected,49143,,,0.595227,FALSE
57,60,Undirected,49144,,,0.593213,FALSE
57,64,Undirected,49145,,,0.588023,FALSE
57,85,Undirected,49146,,,0.581193,FALSE
57,371,Undirected,49147,,,0.562955,FALSE
57,198,Undirected,49148,,,0.560251,FALSE
57,624,Undirected,49149,,,0.445428,FALSE
57,178,Undirected,49150,,,0.526667,FALSE
57,80,Undirected,49151,,,0.366225,FALSE
57,226,Undirected,49152,,,0.551574,FALSE
57,223,Undirected,49153,,,0.486988,FALSE
57,81,Undirected,49154,,,0.390565,FALSE
57,227,Undirected,49155,,,0.55326,FALSE
57,83,Undirected,49156,,,0.39625,FALSE
57,763,Undirected,49157,,,0.48045,FALSE
57,136,Undirected,49158,,,0.419948,FALSE
57,78,Undirected,49159,,,0.505877,FALSE
57,140,Undirected,49160,,,0.436689,FALSE
58,490,Undirected,49161,,,0.516964,FALSE
58,224,Undirected,49162,,,0.625386,FALSE
58,491,Undirected,49163,,,0.612624,FALSE
58,222,Undirected,49164,,,0.605676,FALSE
58,65,Undirected,49165,,,0.590171,FALSE
58,64,Undirected,49166,,,0.569437,FALSE
58,59,Undirected,49167,,,0.568772,FALSE
58,61,Undirected,49168,,,0.568655,FALSE
58,221,Undirected,49169,,,0.568123,FALSE
58,60,Undirected,49170,,,0.567147,FALSE
58,674,Undirected,49171,,,0.428255,FALSE
58,492,Undirected,49172,,,0.402699,FALSE
58,798,Undirected,49173,,,0.188661,FALSE
58,839,Undirected,49174,,,0.436073,FALSE
58,149,Undirected,49175,,,0.381463,FALSE
58,223,Undirected,49176,,,0.480947,FALSE
58,415,Undirected,49177,,,0.475011,FALSE
58,673,Undirected,49178,,,0.384918,FALSE
59,61,Undirected,49179,,,0.658362,FALSE
59,225,Undirected,49180,,,0.510951,FALSE
59,221,Undirected,49181,,,0.636944,FALSE
59,220,Undirected,49182,,,0.655024,FALSE
59,63,Undirected,49183,,,0.646859,FALSE
59,222,Undirected,49184,,,0.608148,FALSE
59,223,Undirected,49185,,,0.603691,FALSE
59,81,Undirected,49186,,,0.426968,FALSE
59,77,Undirected,49187,,,0.373709,FALSE
59,65,Undirected,49188,,,0.589318,FALSE
59,763,Undirected,49189,,,0.485065,FALSE
59,60,Undirected,49190,,,0.58811,FALSE
59,888,Undirected,49191,,,0.490362,FALSE
59,337,Undirected,49192,,,0.366198,FALSE
59,78,Undirected,49193,,,0.457529,FALSE
59,140,Undirected,49194,,,0.390656,FALSE
60,839,Undirected,49195,,,0.428335,FALSE
60,63,Undirected,49196,,,0.592991,FALSE
60,224,Undirected,49197,,,0.575717,FALSE
60,491,Undirected,49198,,,0.56962,FALSE
60,64,Undirected,49199,,,0.554206,FALSE
60,500,Undirected,49200,,,0.553424,FALSE
60,234,Undirected,49201,,,0.54803,FALSE
60,615,Undirected,49202,,,0.453689,FALSE
60,1004,Undirected,49203,,,0.458557,FALSE
60,859,Undirected,49204,,,0.354133,FALSE
61,220,Undirected,49205,,,0.752531,FALSE
61,221,Undirected,49206,,,0.733641,FALSE
61,65,Undirected,49207,,,0.691496,FALSE
61,222,Undirected,49208,,,0.685096,FALSE
61,223,Undirected,49209,,,0.647227,FALSE
61,64,Undirected,49210,,,0.619388,FALSE
61,63,Undirected,49211,,,0.592732,FALSE
61,224,Undirected,49212,,,0.576092,FALSE
61,624,Undirected,49213,,,0.412745,FALSE
61,839,Undirected,49214,,,0.446863,FALSE
61,81,Undirected,49215,,,0.366356,FALSE
61,227,Undirected,49216,,,0.55088,FALSE
61,763,Undirected,49217,,,0.443908,FALSE
61,140,Undirected,49218,,,0.388003,FALSE
61,704,Undirected,49219,,,0.529231,FALSE
62,234,Undirected,49220,,,0.681124,FALSE
62,385,Undirected,49221,,,0.589968,FALSE
62,421,Undirected,49222,,,0.484301,FALSE
62,431,Undirected,49223,,,0.444719,FALSE
62,612,Undirected,49224,,,0.369114,FALSE
62,624,Undirected,49225,,,0.447246,FALSE
62,178,Undirected,49226,,,0.599271,FALSE
62,220,Undirected,49227,,,0.619269,FALSE
62,800,Undirected,49228,,,0.454104,FALSE
62,64,Undirected,49229,,,0.647343,FALSE
62,226,Undirected,49230,,,0.629604,FALSE
62,227,Undirected,49231,,,0.592849,FALSE
62,904,Undirected,49232,,,0.387808,FALSE
62,85,Undirected,49233,,,0.625436,FALSE
62,907,Undirected,49234,,,0.503783,FALSE
62,198,Undirected,49235,,,0.691113,FALSE
62,763,Undirected,49236,,,0.484549,FALSE
62,953,Undirected,49237,,,0.419621,FALSE
62,184,Undirected,49238,,,0.676473,FALSE
62,189,Undirected,49239,,,0.669645,FALSE
62,371,Undirected,49240,,,0.655997,FALSE
62,70,Undirected,49241,,,0.649312,FALSE
62,210,Undirected,49242,,,0.639367,FALSE
62,888,Undirected,49243,,,0.47538,FALSE
62,78,Undirected,49244,,,0.50694,FALSE
62,140,Undirected,49245,,,0.394351,FALSE
62,172,Undirected,49246,,,0.597899,FALSE
62,1004,Undirected,49247,,,0.415514,FALSE
62,197,Undirected,49248,,,0.588482,FALSE
62,1016,Undirected,49249,,,0.570811,FALSE
