Source,Target,Type,Id,Label,timeset,Weight
187,764,Undirected,52286,,,0.42105
187,855,Undirected,52287,,,0.405576
187,858,Undirected,52288,,,0.348126
187,460,Undirected,52289,,,0.475408
187,905,Undirected,52290,,,0.412961
187,308,Undirected,52291,,,0.387281
187,952,Undirected,52292,,,0.430867
187,267,Undirected,52293,,,0.47655
187,343,Undirected,52294,,,0.517339
187,485,Undirected,52295,,,0.468286
187,880,Undirected,52296,,,0.459049
187,971,Undirected,52297,,,0.450457
187,1007,Undirected,52298,,,0.411676
187,647,Undirected,52299,,,0.387116
188,266,Undirected,52300,,,0.510282
188,342,Undirected,52301,,,0.501689
188,770,Undirected,52302,,,0.496553
188,268,Undirected,52303,,,0.604479
188,195,Undirected,52304,,,0.593952
188,929,Undirected,52305,,,0.417472
188,594,Undirected,52306,,,0.464587
188,895,Undirected,52307,,,0.40433
189,234,Undirected,52308,,,0.685042
189,335,Undirected,52309,,,0.365739
189,431,Undirected,52310,,,0.434143
189,451,Undirected,52311,,,0.591916
189,611,Undirected,52312,,,0.577009
189,624,Undirected,52313,,,0.418556
189,371,Undirected,52314,,,0.678715
189,753,Undirected,52315,,,0.645619
189,781,Undirected,52316,,,0.435874
189,525,Undirected,52317,,,0.622829
189,226,Undirected,52318,,,0.55177
189,869,Undirected,52319,,,0.523475
189,889,Undirected,52320,,,0.426876
189,432,Undirected,52321,,,0.597079
189,904,Undirected,52322,,,0.394465
189,366,Undirected,52323,,,0.675934
189,198,Undirected,52324,,,0.679485
189,914,Undirected,52325,,,0.53332
189,235,Undirected,52326,,,0.703599
189,613,Undirected,52327,,,0.545954
189,302,Undirected,52328,,,0.574643
189,578,Undirected,52329,,,0.652453
189,1010,Undirected,52330,,,0.439963
189,625,Undirected,52331,,,0.503817
189,356,Undirected,52332,,,0.648805
189,1016,Undirected,52333,,,0.549935
190,191,Undirected,52334,,,0.428104
190,192,Undirected,52335,,,0.420797
190,193,Undirected,52336,,,0.417392
190,194,Undirected,52337,,,0.411763
190,195,Undirected,52338,,,0.409807
190,590,Undirected,52339,,,0.372328
190,289,Undirected,52340,,,0.39077
191,386,Undirected,52341,,,0.460653
191,586,Undirected,52342,,,0.389764
191,729,Undirected,52343,,,0.363786
191,790,Undirected,52344,,,0.40849
191,449,Undirected,52345,,,0.389329
191,661,Undirected,52346,,,0.407373
191,887,Undirected,52347,,,0.380148
191,354,Undirected,52348,,,0.432188
191,502,Undirected,52349,,,0.445404
191,260,Undirected,52350,,,0.533815
191,195,Undirected,52351,,,0.530708
191,448,Undirected,52352,,,0.530199
191,239,Undirected,52353,,,0.525435
191,233,Undirected,52354,,,0.523479
191,585,Undirected,52355,,,0.522168
191,818,Undirected,52356,,,0.457409
191,730,Undirected,52357,,,0.457207
192,472,Undirected,52358,,,0.386825
192,637,Undirected,52359,,,0.458474
192,715,Undirected,52360,,,0.416657
192,663,Undirected,52361,,,0.464134
192,788,Undirected,52362,,,0.430192
192,797,Undirected,52363,,,0.470252
192,817,Undirected,52364,,,0.425494
192,376,Undirected,52365,,,0.426235
192,958,Undirected,52366,,,0.47844
192,476,Undirected,52367,,,0.50419
193,242,Undirected,52368,,,0.428045
193,306,Undirected,52369,,,0.486001
193,488,Undirected,52370,,,0.580927
193,575,Undirected,52371,,,0.449277
193,356,Undirected,52372,,,0.597137
193,270,Undirected,52373,,,0.591262
193,307,Undirected,52374,,,0.576588
193,234,Undirected,52375,,,0.567157
193,725,Undirected,52376,,,0.50357
193,794,Undirected,52377,,,0.382911
193,576,Undirected,52378,,,0.477358
193,886,Undirected,52379,,,0.298097
193,982,Undirected,52380,,,0.416676
193,933,Undirected,52381,,,0.50904
193,928,Undirected,52382,,,0.254632
194,283,Undirected,52383,,,0.384629
194,350,Undirected,52384,,,0.442726
194,507,Undirected,52385,,,0.412297
194,694,Undirected,52386,,,0.510327
194,729,Undirected,52387,,,0.373845
194,790,Undirected,52388,,,0.449307
194,830,Undirected,52389,,,0.379917
194,352,Undirected,52390,,,0.464412
194,776,Undirected,52391,,,0.437672
194,695,Undirected,52392,,,0.465319
194,793,Undirected,52393,,,0.490092
194,893,Undirected,52394,,,0.428028
194,354,Undirected,52395,,,0.509555
194,285,Undirected,52396,,,0.491057
194,455,Undirected,52397,,,0.476895
194,697,Undirected,52398,,,0.470379
194,638,Undirected,52399,,,0.469741
194,898,Undirected,52400,,,0.46731
194,289,Undirected,52401,,,0.384991
194,968,Undirected,52402,,,0.382188
194,691,Undirected,52403,,,0.381755
194,730,Undirected,52404,,,0.457265
195,263,Undirected,52405,,,0.569794
195,344,Undirected,52406,,,0.530851
195,451,Undirected,52407,,,0.567199
195,304,Undirected,52408,,,0.642259
195,490,Undirected,52409,,,0.458288
195,388,Undirected,52410,,,0.507448
195,397,Undirected,52411,,,0.592445
195,406,Undirected,52412,,,0.511715
195,540,Undirected,52413,,,0.651461
195,558,Undirected,52414,,,0.616064
195,355,Undirected,52415,,,0.584067
195,559,Undirected,52416,,,0.536532
195,577,Undirected,52417,,,0.489412
195,595,Undirected,52418,,,0.510826
195,617,Undirected,52419,,,0.540451
195,345,Undirected,52420,,,0.411155
195,524,Undirected,52421,,,0.483432
195,686,Undirected,52422,,,0.523928
195,496,Undirected,52423,,,0.626935
195,725,Undirected,52424,,,0.415483
195,319,Undirected,52425,,,0.539345
195,492,Undirected,52426,,,0.416604
195,628,Undirected,52427,,,0.59701
195,788,Undirected,52428,,,0.448076
195,395,Undirected,52429,,,0.550705
195,546,Undirected,52430,,,0.512726
195,726,Undirected,52431,,,0.527506
195,606,Undirected,52432,,,0.454823
195,770,Undirected,52433,,,0.436999
195,666,Undirected,52434,,,0.610888
195,303,Undirected,52435,,,0.555343
195,494,Undirected,52436,,,0.578815
195,861,Undirected,52437,,,0.468721
195,591,Undirected,52438,,,0.642028
195,408,Undirected,52439,,,0.496035
195,883,Undirected,52440,,,0.432696
195,205,Undirected,52441,,,0.70137
195,260,Undirected,52442,,,0.644293
195,432,Undirected,52443,,,0.605508
195,544,Undirected,52444,,,0.693699
195,479,Undirected,52445,,,0.619973
195,315,Undirected,52446,,,0.550896
195,906,Undirected,52447,,,0.47736
195,907,Undirected,52448,,,0.528198
195,272,Undirected,52449,,,0.61392
195,918,Undirected,52450,,,0.454354
195,503,Undirected,52451,,,0.522167
195,903,Undirected,52452,,,0.486511
195,568,Undirected,52453,,,0.610632
195,527,Undirected,52454,,,0.667778
195,956,Undirected,52455,,,0.537134
195,484,Undirected,52456,,,0.49591
195,402,Undirected,52457,,,0.60187
195,775,Undirected,52458,,,0.598957
195,264,Undirected,52459,,,0.620256
195,471,Undirected,52460,,,0.565795
195,707,Undirected,52461,,,0.609974
195,980,Undirected,52462,,,0.542913
195,249,Undirected,52463,,,0.625447
195,651,Undirected,52464,,,0.481623
195,874,Undirected,52465,,,0.50634
195,991,Undirected,52466,,,0.430851
195,771,Undirected,52467,,,0.43643
195,1000,Undirected,52468,,,0.462024
195,570,Undirected,52469,,,0.620765
195,939,Undirected,52470,,,0.57526
195,587,Undirected,52471,,,0.517192
195,312,Undirected,52472,,,0.541638
195,235,Undirected,52473,,,0.733197
195,847,Undirected,52474,,,0.533099
195,262,Undirected,52475,,,0.672653
195,689,Undirected,52476,,,0.564486
195,583,Undirected,52477,,,0.535074
195,750,Undirected,52478,,,0.531945
195,202,Undirected,52479,,,0.62413
195,585,Undirected,52480,,,0.580745
195,1017,Undirected,52481,,,0.395662
196,197,Undirected,52482,,,0.497643
196,198,Undirected,52483,,,0.485492
196,199,Undirected,52484,,,0.472079
196,200,Undirected,52485,,,0.455873
197,225,Undirected,52486,,,0.470591
197,646,Undirected,52487,,,0.424644
197,226,Undirected,52488,,,0.572362
197,862,Undirected,52489,,,0.339883
197,227,Undirected,52490,,,0.612649
197,940,Undirected,52491,,,0.432781
197,415,Undirected,52492,,,0.526933
197,198,Undirected,52493,,,0.600016
197,234,Undirected,52494,,,0.572821
197,209,Undirected,52495,,,0.571937
198,234,Undirected,52496,,,0.687391
198,385,Undirected,52497,,,0.586801
198,421,Undirected,52498,,,0.509074
198,431,Undirected,52499,,,0.460683
198,515,Undirected,52500,,,0.443454
198,540,Undirected,52501,,,0.65533
198,632,Undirected,52502,,,0.330973
198,371,Undirected,52503,,,0.679496
198,496,Undirected,52504,,,0.614808
198,465,Undirected,52505,,,0.52131
198,525,Undirected,52506,,,0.600582
198,226,Undirected,52507,,,0.561531
198,866,Undirected,52508,,,0.486633
198,633,Undirected,52509,,,0.574122
198,227,Undirected,52510,,,0.592191
198,907,Undirected,52511,,,0.500165
198,366,Undirected,52512,,,0.706369
198,309,Undirected,52513,,,0.676184
198,210,Undirected,52514,,,0.672037
198,571,Undirected,52515,,,0.551239
198,491,Undirected,52516,,,0.619361
198,613,Undirected,52517,,,0.567645
198,705,Undirected,52518,,,0.520889
198,615,Undirected,52519,,,0.450683
198,469,Undirected,52520,,,0.538709
198,1000,Undirected,52521,,,0.463027
198,782,Undirected,52522,,,0.446167
198,1004,Undirected,52523,,,0.466449
198,625,Undirected,52524,,,0.511359
198,758,Undirected,52525,,,0.586569
198,346,Undirected,52526,,,0.653909
198,1016,Undirected,52527,,,0.578851
199,420,Undirected,52528,,,0.323548
199,712,Undirected,52529,,,0.391549
200,522,Undirected,52530,,,0.341279
200,710,Undirected,52531,,,0.401364
200,373,Undirected,52532,,,0.498786
200,280,Undirected,52533,,,0.548953
200,711,Undirected,52534,,,0.52578
200,322,Undirected,52535,,,0.507071
200,760,Undirected,52536,,,0.497198
200,256,Undirected,52537,,,0.486447
200,826,Undirected,52538,,,0.334381
200,643,Undirected,52539,,,0.353864
201,202,Undirected,52540,,,0.471656
201,203,Undirected,52541,,,0.446309
201,204,Undirected,52542,,,0.439224
201,205,Undirected,52543,,,0.439081
201,206,Undirected,52544,,,0.434651
201,207,Undirected,52545,,,0.43385
201,208,Undirected,52546,,,0.433489
201,768,Undirected,52547,,,0.423208
201,830,Undirected,52548,,,0.381386
201,997,Undirected,52549,,,0.418001
201,899,Undirected,52550,,,0.421076
202,228,Undirected,52551,,,0.442948
202,393,Undirected,52552,,,0.41884
202,403,Undirected,52553,,,0.461863
202,453,Undirected,52554,,,0.431248
202,545,Undirected,52555,,,0.400861
202,586,Undirected,52556,,,0.389988
202,713,Undirected,52557,,,0.476967
202,723,Undirected,52558,,,0.517485
202,768,Undirected,52559,,,0.402361
202,797,Undirected,52560,,,0.485301
202,203,Undirected,52561,,,0.592608
202,860,Undirected,52562,,,0.420657
202,734,Undirected,52563,,,0.520466
202,394,Undirected,52564,,,0.531822
202,849,Undirected,52565,,,0.459941
202,564,Undirected,52566,,,0.452146
202,912,Undirected,52567,,,0.492047
202,405,Undirected,52568,,,0.517842
202,898,Undirected,52569,,,0.452004
202,969,Undirected,52570,,,0.433415
202,547,Undirected,52571,,,0.442369
202,812,Undirected,52572,,,0.427612
202,476,Undirected,52573,,,0.523155
202,205,Undirected,52574,,,0.645626
203,311,Undirected,52575,,,0.412088
203,229,Undirected,52576,,,0.515298
203,694,Undirected,52577,,,0.427631
203,715,Undirected,52578,,,0.411496
203,447,Undirected,52579,,,0.461648
203,791,Undirected,52580,,,0.408094
203,810,Undirected,52581,,,0.454357
203,205,Undirected,52582,,,0.60896
203,261,Undirected,52583,,,0.578392
203,297,Undirected,52584,,,0.561977
203,457,Undirected,52585,,,0.55966
203,312,Undirected,52586,,,0.555398
203,392,Undirected,52587,,,0.477539
203,291,Undirected,52588,,,0.462878
203,853,Undirected,52589,,,0.532984
203,669,Undirected,52590,,,0.49416
203,638,Undirected,52591,,,0.524724
203,893,Undirected,52592,,,0.416619
203,910,Undirected,52593,,,0.394906
203,912,Undirected,52594,,,0.500268
203,950,Undirected,52595,,,0.427583
203,951,Undirected,52596,,,0.445285
203,811,Undirected,52597,,,0.432909
203,696,Undirected,52598,,,0.452512
203,732,Undirected,52599,,,0.493381
203,899,Undirected,52600,,,0.43919
203,730,Undirected,52601,,,0.460661
204,378,Undirected,52602,,,0.50073
204,482,Undirected,52603,,,0.418307
204,757,Undirected,52604,,,0.407789
204,761,Undirected,52605,,,0.423345
204,820,Undirected,52606,,,0.389344
204,841,Undirected,52607,,,0.445185
204,676,Undirected,52608,,,0.378691
204,582,Undirected,52609,,,0.493407
204,921,Undirected,52610,,,0.503017
204,955,Undirected,52611,,,0.474349
204,881,Undirected,52612,,,0.433881
204,985,Undirected,52613,,,0.413533
204,986,Undirected,52614,,,0.385992
204,994,Undirected,52615,,,0.336785
204,235,Undirected,52616,,,0.666486
204,1018,Undirected,52617,,,0.438103
205,228,Undirected,52618,,,0.460479
205,386,Undirected,52619,,,0.465691
205,457,Undirected,52620,,,0.676834
205,558,Undirected,52621,,,0.587992
205,274,Undirected,52622,,,0.615898
205,559,Undirected,52623,,,0.553881
205,505,Undirected,52624,,,0.418937
205,662,Undirected,52625,,,0.477698
205,664,Undirected,52626,,,0.479913
205,473,Undirected,52627,,,0.458831
205,293,Undirected,52628,,,0.451828
205,728,Undirected,52629,,,0.527854
205,749,Undirected,52630,,,0.538737
205,395,Undirected,52631,,,0.513541
205,797,Undirected,52632,,,0.464683
205,814,Undirected,52633,,,0.475774
205,483,Undirected,52634,,,0.398647
205,630,Undirected,52635,,,0.46385
205,235,Undirected,52636,,,0.704839
205,849,Undirected,52637,,,0.465529
205,631,Undirected,52638,,,0.444382
205,910,Undirected,52639,,,0.392556
205,733,Undirected,52640,,,0.418141
205,680,Undirected,52641,,,0.534198
205,275,Undirected,52642,,,0.606582
205,950,Undirected,52643,,,0.435714
205,951,Undirected,52644,,,0.468554
205,542,Undirected,52645,,,0.619743
205,370,Undirected,52646,,,0.589699
205,957,Undirected,52647,,,0.391951
205,811,Undirected,52648,,,0.43042
205,881,Undirected,52649,,,0.426766
205,775,Undirected,52650,,,0.579072
205,722,Undirected,52651,,,0.420628
205,294,Undirected,52652,,,0.573048
205,976,Undirected,52653,,,0.406873
205,665,Undirected,52654,,,0.456197
205,610,Undirected,52655,,,0.581377
205,851,Undirected,52656,,,0.415288
205,219,Undirected,52657,,,0.542743
205,312,Undirected,52658,,,0.558337
205,476,Undirected,52659,,,0.540784
205,364,Undirected,52660,,,0.511285
205,581,Undirected,52661,,,0.487688
205,583,Undirected,52662,,,0.527823
205,218,Undirected,52663,,,0.457529
205,658,Undirected,52664,,,0.432428
205,216,Undirected,52665,,,0.509036
205,1018,Undirected,52666,,,0.468674
206,229,Undirected,52667,,,0.52609
206,505,Undirected,52668,,,0.426581
206,713,Undirected,52669,,,0.477831
206,715,Undirected,52670,,,0.408387
206,455,Undirected,52671,,,0.545639
206,784,Undirected,52672,,,0.440946
206,785,Undirected,52673,,,0.538151
206,457,Undirected,52674,,,0.645607
206,261,Undirected,52675,,,0.612407
206,734,Undirected,52676,,,0.484831
206,755,Undirected,52677,,,0.512675
206,913,Undirected,52678,,,0.421369
206,837,Undirected,52679,,,0.544903
206,697,Undirected,52680,,,0.414839
206,950,Undirected,52681,,,0.428535
206,925,Undirected,52682,,,0.442855
206,294,Undirected,52683,,,0.557445
206,547,Undirected,52684,,,0.445165
206,933,Undirected,52685,,,0.559983
206,948,Undirected,52686,,,0.465164
207,316,Undirected,52687,,,0.482504
207,455,Undirected,52688,,,0.521304
207,784,Undirected,52689,,,0.448406
207,291,Undirected,52690,,,0.442738
207,352,Undirected,52691,,,0.432572
207,446,Undirected,52692,,,0.555655
207,262,Undirected,52693,,,0.552828
207,695,Undirected,52694,,,0.410614
207,930,Undirected,52695,,,0.392231
207,959,Undirected,52696,,,0.517136
207,286,Undirected,52697,,,0.362608
207,831,Undirected,52698,,,0.411641
207,732,Undirected,52699,,,0.486892
207,550,Undirected,52700,,,0.49788
208,635,Undirected,52701,,,0.387676
208,723,Undirected,52702,,,0.563211
208,291,Undirected,52703,,,0.430981
208,456,Undirected,52704,,,0.50619
208,896,Undirected,52705,,,0.528445
208,638,Undirected,52706,,,0.511369
208,849,Undirected,52707,,,0.461491
208,584,Undirected,52708,,,0.502753
208,631,Undirected,52709,,,0.450022
208,693,Undirected,52710,,,0.499739
208,901,Undirected,52711,,,0.478673
208,262,Undirected,52712,,,0.573619
208,508,Undirected,52713,,,0.57322
208,233,Undirected,52714,,,0.572266
208,239,Undirected,52715,,,0.571941
208,597,Undirected,52716,,,0.434528
208,327,Undirected,52717,,,0.529402
208,944,Undirected,52718,,,0.479054
208,973,Undirected,52719,,,0.442798
208,975,Undirected,52720,,,0.535642
208,979,Undirected,52721,,,0.433412
208,992,Undirected,52722,,,0.418657
208,732,Undirected,52723,,,0.47216
209,210,Undirected,52724,,,0.642015
209,458,Undirected,52725,,,0.464496
209,462,Undirected,52726,,,0.461732
209,461,Undirected,52727,,,0.483704
209,399,Undirected,52728,,,0.507299
209,380,Undirected,52729,,,0.572939
209,953,Undirected,52730,,,0.411034
209,983,Undirected,52731,,,0.440337
209,941,Undirected,52732,,,0.54493
210,271,Undirected,52733,,,0.499176
210,349,Undirected,52734,,,0.608588
210,493,Undirected,52735,,,0.482828
210,540,Undirected,52736,,,0.664351
210,278,Undirected,52737,,,0.444762
210,634,Undirected,52738,,,0.627583
210,764,Undirected,52739,,,0.434124
210,383,Undirected,52740,,,0.617342
210,770,Undirected,52741,,,0.4532
210,525,Undirected,52742,,,0.621792
210,709,Undirected,52743,,,0.489308
210,523,Undirected,52744,,,0.532279
210,461,Undirected,52745,,,0.462991
210,399,Undirected,52746,,,0.525832
210,360,Undirected,52747,,,0.527161
210,936,Undirected,52748,,,0.492067
210,571,Undirected,52749,,,0.565998
210,881,Undirected,52750,,,0.429092
210,651,Undirected,52751,,,0.476312
210,268,Undirected,52752,,,0.668993
210,469,Undirected,52753,,,0.534543
211,212,Undirected,52754,,,0.422143
211,213,Undirected,52755,,,0.406748
211,214,Undirected,52756,,,0.393098
211,215,Undirected,52757,,,0.391983
211,216,Undirected,52758,,,0.389063
211,217,Undirected,52759,,,0.387995
211,218,Undirected,52760,,,0.387157
211,219,Undirected,52761,,,0.379245
212,324,Undirected,52762,,,0.465607
212,626,Undirected,52763,,,0.449777
212,241,Undirected,52764,,,0.447898
212,625,Undirected,52765,,,0.444283
213,379,Undirected,52766,,,0.471268
213,262,Undirected,52767,,,0.435916
213,362,Undirected,52768,,,0.426097
214,252,Undirected,52769,,,0.394829
214,644,Undirected,52770,,,0.307074
214,757,Undirected,52771,,,0.42511
214,832,Undirected,52772,,,0.329753
214,836,Undirected,52773,,,0.549334
214,626,Undirected,52774,,,0.530838
214,891,Undirected,52775,,,0.406928
214,845,Undirected,52776,,,0.386705
214,994,Undirected,52777,,,0.398523
214,652,Undirected,52778,,,0.321919
214,218,Undirected,52779,,,0.452751
214,653,Undirected,52780,,,0.342828
215,678,Undirected,52781,,,0.391118
215,618,Undirected,52782,,,0.426354
215,218,Undirected,52783,,,0.413127
215,679,Undirected,52784,,,0.412454
215,216,Undirected,52785,,,0.402125
215,538,Undirected,52786,,,0.398019
215,664,Undirected,52787,,,0.383557
215,219,Undirected,52788,,,0.379981
216,228,Undirected,52789,,,0.457909
216,276,Undirected,52790,,,0.459101
216,482,Undirected,52791,,,0.452413
216,675,Undirected,52792,,,0.208275
216,473,Undirected,52793,,,0.468113
216,679,Undirected,52794,,,0.484345
216,676,Undirected,52795,,,0.42158
216,950,Undirected,52796,,,0.465908
216,812,Undirected,52797,,,0.449045
216,1001,Undirected,52798,,,0.432129
216,218,Undirected,52799,,,0.541969
216,232,Undirected,52800,,,0.45725
216,274,Undirected,52801,,,0.557332
216,557,Undirected,52802,,,0.500124
216,358,Undirected,52803,,,0.497535
217,258,Undirected,52804,,,0.465438
217,235,Undirected,52805,,,0.633514
217,276,Undirected,52806,,,0.474445
217,687,Undirected,52807,,,0.393274
217,714,Undirected,52808,,,0.44897
217,717,Undirected,52809,,,0.3897
217,636,Undirected,52810,,,0.541362
217,814,Undirected,52811,,,0.459791
217,669,Undirected,52812,,,0.493403
217,557,Undirected,52813,,,0.541405
217,950,Undirected,52814,,,0.446953
217,836,Undirected,52815,,,0.489189
217,231,Undirected,52816,,,0.547486
217,400,Undirected,52817,,,0.386735
217,970,Undirected,52818,,,0.456553
217,409,Undirected,52819,,,0.435106
217,843,Undirected,52820,,,0.434688
217,688,Undirected,52821,,,0.563584
217,835,Undirected,52822,,,0.415983
217,1006,Undirected,52823,,,0.442988
217,1003,Undirected,52824,,,0.531865
218,678,Undirected,52825,,,0.354173
218,679,Undirected,52826,,,0.480707
218,773,Undirected,52827,,,0.420769
218,850,Undirected,52828,,,0.390691
218,722,Undirected,52829,,,0.408979
218,400,Undirected,52830,,,0.409942
218,994,Undirected,52831,,,0.368443
218,1001,Undirected,52832,,,0.396528
218,699,Undirected,52833,,,0.494285
218,557,Undirected,52834,,,0.486102
218,294,Undirected,52835,,,0.44401
219,871,Undirected,52836,,,0.472705
219,262,Undirected,52837,,,0.541747
219,454,Undirected,52838,,,0.496058
220,393,Undirected,52839,,,0.415368
220,490,Undirected,52840,,,0.462055
220,221,Undirected,52841,,,0.721573
220,654,Undirected,52842,,,0.501043
220,674,Undirected,52843,,,0.381307
220,641,Undirected,52844,,,0.374293
220,526,Undirected,52845,,,0.650516
220,234,Undirected,52846,,,0.648569
220,800,Undirected,52847,,,0.458474
220,465,Undirected,52848,,,0.539047
220,222,Undirected,52849,,,0.60897
220,875,Undirected,52850,,,0.346239
220,223,Undirected,52851,,,0.568126
220,227,Undirected,52852,,,0.593256
220,763,Undirected,52853,,,0.456071
220,415,Undirected,52854,,,0.480281
220,224,Undirected,52855,,,0.616996
220,888,Undirected,52856,,,0.484137
220,704,Undirected,52857,,,0.56213
220,1004,Undirected,52858,,,0.417931
221,500,Undirected,52859,,,0.614979
221,234,Undirected,52860,,,0.636312
221,624,Undirected,52861,,,0.417547
221,616,Undirected,52862,,,0.390579
221,641,Undirected,52863,,,0.373396
221,465,Undirected,52864,,,0.539124
221,839,Undirected,52865,,,0.428633
221,222,Undirected,52866,,,0.583917
221,223,Undirected,52867,,,0.514978
221,763,Undirected,52868,,,0.455012
221,648,Undirected,52869,,,0.49813
221,224,Undirected,52870,,,0.60338
221,888,Undirected,52871,,,0.485214
221,613,Undirected,52872,,,0.575133
221,704,Undirected,52873,,,0.52701
222,798,Undirected,52874,,,0.219687
222,223,Undirected,52875,,,0.609405
222,526,Undirected,52876,,,0.578765
222,224,Undirected,52877,,,0.548522
223,337,Undirected,52878,,,0.347545
224,490,Undirected,52879,,,0.481894
224,500,Undirected,52880,,,0.616828
224,515,Undirected,52881,,,0.440262
224,624,Undirected,52882,,,0.426943
224,674,Undirected,52883,,,0.405392
224,641,Undirected,52884,,,0.368934
224,839,Undirected,52885,,,0.436889
224,491,Undirected,52886,,,0.630191
224,234,Undirected,52887,,,0.622906
224,526,Undirected,52888,,,0.607366
224,888,Undirected,52889,,,0.467211
224,673,Undirected,52890,,,0.348321
224,821,Undirected,52891,,,0.539133
225,226,Undirected,52892,,,0.482276
225,227,Undirected,52893,,,0.455542
225,337,Undirected,52894,,,0.328118
226,385,Undirected,52895,,,0.568956
226,421,Undirected,52896,,,0.509897
226,431,Undirected,52897,,,0.451121
226,904,Undirected,52898,,,0.391552
226,763,Undirected,52899,,,0.468007
226,953,Undirected,52900,,,0.408527
226,1004,Undirected,52901,,,0.415015
227,431,Undirected,52902,,,0.444618
227,420,Undirected,52903,,,0.337817
227,515,Undirected,52904,,,0.436133
227,624,Undirected,52905,,,0.438038
227,646,Undirected,52906,,,0.392381
227,234,Undirected,52907,,,0.562978
227,415,Undirected,52908,,,0.542548
227,888,Undirected,52909,,,0.470509
227,705,Undirected,52910,,,0.518256
227,1004,Undirected,52911,,,0.457933
227,625,Undirected,52912,,,0.519374
228,229,Undirected,52913,,,0.507369
228,230,Undirected,52914,,,0.471526
228,231,Undirected,52915,,,0.461944
228,232,Undirected,52916,,,0.454859
228,233,Undirected,52917,,,0.449567
228,679,Undirected,52918,,,0.430745
228,677,Undirected,52919,,,0.170049
228,822,Undirected,52920,,,0.414798
229,404,Undirected,52921,,,0.451693
229,314,Undirected,52922,,,0.582377
229,291,Undirected,52923,,,0.522137
229,379,Undirected,52924,,,0.519451
229,262,Undirected,52925,,,0.516348
229,505,Undirected,52926,,,0.434844
229,650,Undirected,52927,,,0.480978
229,662,Undirected,52928,,,0.444941
229,230,Undirected,52929,,,0.49169
229,715,Undirected,52930,,,0.442581
229,473,Undirected,52931,,,0.471581
229,768,Undirected,52932,,,0.407868
229,538,Undirected,52933,,,0.457023
229,678,Undirected,52934,,,0.309746
229,801,Undirected,52935,,,0.396613
229,478,Undirected,52936,,,0.431698
229,810,Undirected,52937,,,0.45313
229,679,Undirected,52938,,,0.437358
229,827,Undirected,52939,,,0.418322
229,483,Undirected,52940,,,0.388928
229,287,Undirected,52941,,,0.462753
229,285,Undirected,52942,,,0.448031
229,951,Undirected,52943,,,0.443294
229,444,Undirected,52944,,,0.500926
229,977,Undirected,52945,,,0.48085
229,831,Undirected,52946,,,0.404132
229,997,Undirected,52947,,,0.406533
229,732,Undirected,52948,,,0.496147
229,851,Undirected,52949,,,0.416546
229,899,Undirected,52950,,,0.473087
229,730,Undirected,52951,,,0.425056
230,378,Undirected,52952,,,0.46205
230,231,Undirected,52953,,,0.545703
230,314,Undirected,52954,,,0.545359
230,379,Undirected,52955,,,0.504371
230,275,Undirected,52956,,,0.503535
230,362,Undirected,52957,,,0.49018
230,693,Undirected,52958,,,0.484321
230,269,Undirected,52959,,,0.48364
230,478,Undirected,52960,,,0.444758
230,232,Undirected,52961,,,0.449255
231,292,Undirected,52962,,,0.371593
231,361,Undirected,52963,,,0.493859
231,379,Undirected,52964,,,0.53805
231,316,Undirected,52965,,,0.44714
231,897,Undirected,52966,,,0.44022
231,937,Undirected,52967,,,0.467871
231,314,Undirected,52968,,,0.587205
231,362,Undirected,52969,,,0.574125
231,537,Undirected,52970,,,0.570315
231,233,Undirected,52971,,,0.552431
231,987,Undirected,52972,,,0.440953
231,1008,Undirected,52973,,,0.391918
231,1013,Undirected,52974,,,0.448585
231,1017,Undirected,52975,,,0.399029
232,276,Undirected,52976,,,0.479436
232,675,Undirected,52977,,,0.242677
232,473,Undirected,52978,,,0.465268
232,679,Undirected,52979,,,0.42085
232,677,Undirected,52980,,,0.154561
232,676,Undirected,52981,,,0.396447
232,822,Undirected,52982,,,0.397843
232,541,Undirected,52983,,,0.472134
232,610,Undirected,52984,,,0.462779
232,476,Undirected,52985,,,0.452945
233,238,Undirected,52986,,,0.571809
233,361,Undirected,52987,,,0.456357
233,565,Undirected,52988,,,0.41868
233,682,Undirected,52989,,,0.469168
233,690,Undirected,52990,,,0.450083
233,714,Undirected,52991,,,0.457318
233,764,Undirected,52992,,,0.41835
233,492,Undirected,52993,,,0.393989
233,239,Undirected,52994,,,0.640643
233,457,Undirected,52995,,,0.632858
233,864,Undirected,52996,,,0.429803
233,456,Undirected,52997,,,0.497207
233,896,Undirected,52998,,,0.5335
233,573,Undirected,52999,,,0.555318
233,837,Undirected,53000,,,0.53219
233,308,Undirected,53001,,,0.353509
233,937,Undirected,53002,,,0.462919
233,568,Undirected,53003,,,0.600542
233,400,Undirected,53004,,,0.384781
233,411,Undirected,53005,,,0.500335
233,985,Undirected,53006,,,0.40994
233,574,Undirected,53007,,,0.4871
233,995,Undirected,53008,,,0.43556
233,741,Undirected,53009,,,0.436563
233,978,Undirected,53010,,,0.534426
233,1003,Undirected,53011,,,0.510744
234,385,Undirected,53012,,,0.545148
234,403,Undirected,53013,,,0.436768
234,500,Undirected,53014,,,0.631992
234,515,Undirected,53015,,,0.441305
234,612,Undirected,53016,,,0.371617
234,632,Undirected,53017,,,0.333113
234,654,Undirected,53018,,,0.500216
234,371,Undirected,53019,,,0.679578
